"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2019-06-10",191.809998,195.369995,191.619995,192.580002,26220900,190.308762
"2019-06-11",194.860001,196,193.600006,194.809998,26932900,192.512451
"2019-06-12",193.949997,195.970001,193.389999,194.190002,18221800,191.89978
"2019-06-13",194.699997,196.789993,193.600006,194.149994,21674600,191.860229
"2019-06-14",191.550003,193.589996,190.300003,192.740005,18761500,190.466873
"2019-06-17",192.899994,194.960007,192.169998,193.889999,14669100,191.603317
"2019-06-18",196.050003,200.289993,195.210007,198.449997,26551000,196.109528
"2019-06-19",199.679993,199.880005,197.309998,197.869995,21124200,195.536377
"2019-06-20",200.369995,200.610001,198.029999,199.460007,21514000,197.10762
"2019-06-21",198.800003,200.850006,198.149994,198.779999,47800600,196.435623
"2019-06-24",198.539993,200.160004,198.169998,198.580002,18220400,196.237991
"2019-06-25",198.429993,199.259995,195.289993,195.570007,21070300,193.263504
"2019-06-26",197.770004,200.990005,197.350006,199.800003,26067500,197.443619
"2019-06-27",200.289993,201.570007,199.570007,199.740005,20899700,197.384323
"2019-06-28",198.679993,199.5,197.050003,197.919998,31110600,195.58577
"2019-07-01",203.169998,204.490005,200.649994,201.550003,27316700,199.172989
"2019-07-02",201.410004,203.130005,201.360001,202.729996,16935200,200.33905
"2019-07-03",203.279999,204.440002,202.690002,204.410004,11362000,201.999237
"2019-07-05",203.350006,205.080002,202.899994,204.229996,17265500,201.82135
"2019-07-08",200.809998,201.399994,198.410004,200.020004,25338600,197.661011
"2019-07-09",199.199997,201.509995,198.809998,201.240005,20578000,198.866638
"2019-07-10",201.850006,203.729996,201.559998,203.229996,17897100,200.83316
"2019-07-11",203.309998,204.389999,201.710007,201.75,20191800,199.370621
"2019-07-12",202.449997,204,202.199997,203.300003,17595200,200.902344
"2019-07-15",204.089996,205.869995,204,205.210007,16947400,202.78981
"2019-07-16",204.589996,206.110001,203.5,204.5,16866800,202.088181
"2019-07-17",204.050003,205.089996,203.270004,203.350006,14107500,200.951736
"2019-07-18",204,205.880005,203.699997,205.660004,18582200,203.234497
"2019-07-19",205.789993,206.5,202.360001,202.589996,20929300,200.200699
"2019-07-22",203.649994,207.229996,203.610001,207.220001,22277900,204.776108
"2019-07-23",208.460007,208.910004,207.289993,208.839996,18355200,206.376984
"2019-07-24",207.669998,209.149994,207.169998,208.669998,14991600,206.209015
"2019-07-25",208.889999,209.240005,206.729996,207.020004,13909600,204.578476
"2019-07-26",207.479996,209.729996,207.139999,207.740005,17618900,205.289978
"2019-07-29",208.460007,210.639999,208.440002,209.679993,21673400,207.207077
"2019-07-30",208.759995,210.160004,207.309998,208.779999,33935700,206.317688
"2019-07-31",216.419998,221.369995,211.300003,213.039993,69281400,210.527466
"2019-08-01",213.899994,218.029999,206.740005,208.429993,54017900,205.971817
"2019-08-02",205.529999,206.429993,201.630005,204.020004,40862100,201.613846
"2019-08-05",197.990005,198.649994,192.580002,193.339996,52393000,191.059784
"2019-08-06",196.309998,198.070007,194.039993,197,35824800,194.67662
"2019-08-07",195.410004,199.559998,193.820007,199.039993,33364400,196.692566
"2019-08-08",200.199997,203.529999,199.389999,203.429993,27009500,201.030792
"2019-08-09",201.300003,202.759995,199.289993,200.990005,24619700,199.374222
"2019-08-12",199.619995,202.050003,199.149994,200.479996,22474900,198.868317
"2019-08-13",201.020004,212.139999,200.479996,208.970001,47218500,207.290085
"2019-08-14",203.160004,206.440002,202.589996,202.75,36547400,201.120071
"2019-08-15",203.460007,205.139999,199.669998,201.740005,27227400,200.118195
"2019-08-16",204.279999,207.160004,203.839996,206.5,27620400,204.83992
"2019-08-19",210.619995,212.729996,210.029999,210.350006,24413600,208.658981
"2019-08-20",210.880005,213.350006,210.320007,210.360001,26884300,208.6689
"2019-08-21",212.990005,213.649994,211.600006,212.639999,21535400,210.930573
"2019-08-22",213.190002,214.440002,210.75,212.460007,22253700,210.752029
"2019-08-23",209.429993,212.050003,201,202.639999,46818000,201.010971
"2019-08-26",205.860001,207.190002,205.059998,206.490005,26043600,204.830002
"2019-08-27",207.860001,208.550003,203.529999,204.160004,25873300,202.518738
"2019-08-28",204.100006,205.720001,203.320007,205.529999,15938800,203.877731
"2019-08-29",208.5,209.320007,206.660004,209.009995,20990500,207.329742
"2019-08-30",210.160004,210.449997,207.199997,208.740005,21143400,207.06192
"2019-09-03",206.429993,206.979996,204.220001,205.699997,20023000,204.046341
"2019-09-04",208.389999,209.479996,207.320007,209.190002,19188100,207.508316
"2019-09-05",212,213.970001,211.509995,213.279999,23913700,211.565414
"2019-09-06",214.050003,214.419998,212.509995,213.259995,19362300,211.545578
"2019-09-09",214.839996,216.440002,211.070007,214.169998,27309400,212.448273
"2019-09-10",213.860001,216.779999,211.710007,216.699997,31777900,214.957916
"2019-09-11",218.070007,223.710007,217.729996,223.589996,44289600,221.792542
"2019-09-12",224.800003,226.419998,222.860001,223.089996,32226700,221.296555
"2019-09-13",220,220.789993,217.020004,218.75,39763300,216.991455
"2019-09-16",217.729996,220.130005,217.559998,219.899994,21158100,218.132202
"2019-09-17",219.960007,220.820007,219.119995,220.699997,18318700,218.925781
"2019-09-18",221.059998,222.850006,219.440002,222.770004,25340000,220.979141
"2019-09-19",222.009995,223.759995,220.369995,220.960007,22060600,219.183701
"2019-09-20",221.380005,222.559998,217.470001,217.729996,55413100,215.97963
"2019-09-23",218.949997,219.839996,217.649994,218.720001,19165500,216.961685
"2019-09-24",221.029999,222.490005,217.190002,217.679993,31190800,215.930038
"2019-09-25",218.550003,221.5,217.139999,221.029999,21903400,219.253113
"2019-09-26",220,220.940002,218.830002,219.889999,18833500,218.122284
"2019-09-27",220.539993,220.960007,217.279999,218.820007,25352000,217.060898
"2019-09-30",220.899994,224.580002,220.789993,223.970001,25977400,222.169479
"2019-10-01",225.070007,228.220001,224.199997,224.589996,34805800,222.7845
"2019-10-02",223.059998,223.580002,217.929993,218.960007,34612300,217.199768
"2019-10-03",218.429993,220.960007,215.130005,220.820007,28606500,219.0448
"2019-10-04",225.639999,227.490005,223.889999,227.009995,34619700,225.185043
"2019-10-07",226.270004,229.929993,225.839996,227.059998,30576500,225.234634
"2019-10-08",225.820007,228.059998,224.330002,224.399994,27955000,222.596024
"2019-10-09",227.029999,227.789993,225.639999,227.029999,18692600,225.204895
"2019-10-10",227.929993,230.440002,227.300003,230.089996,28253400,228.24028
"2019-10-11",232.949997,237.639999,232.309998,236.210007,41698900,234.311081
"2019-10-14",234.899994,238.130005,234.669998,235.869995,24106900,233.973816
"2019-10-15",236.389999,237.649994,234.880005,235.320007,21840000,233.428253
"2019-10-16",233.369995,235.240005,233.199997,234.369995,18475800,232.48587
"2019-10-17",235.089996,236.149994,233.520004,235.279999,16896300,233.388565
"2019-10-18",234.589996,237.580002,234.289993,236.410004,24358400,234.509491
"2019-10-21",237.520004,240.990005,237.320007,240.509995,21811800,238.576508
"2019-10-22",241.160004,242.199997,239.619995,239.960007,20573400,238.030945
"2019-10-23",242.100006,243.240005,241.220001,243.179993,18957200,241.225052
"2019-10-24",244.509995,244.800003,241.809998,243.580002,17318800,241.621826
"2019-10-25",243.160004,246.729996,242.880005,246.580002,18369300,244.597717
"2019-10-28",247.419998,249.25,246.720001,249.050003,24143200,247.047867
"2019-10-29",248.970001,249.75,242.570007,243.289993,35709900,241.334152
"2019-10-30",244.759995,245.300003,241.210007,243.259995,31130500,241.304398
"2019-10-31",247.240005,249.169998,237.259995,248.759995,34790500,246.760193
"2019-11-01",249.539993,255.929993,249.160004,255.820007,37781300,253.763443
"2019-11-04",257.329987,257.850006,255.380005,257.5,25818000,255.429932
"2019-11-05",257.049988,258.190002,256.320007,257.130005,19974400,255.062927
"2019-11-06",256.769989,257.48999,255.369995,257.23999,18966100,255.172012
"2019-11-07",258.73999,260.350006,258.109985,259.429993,23735100,258.117004
"2019-11-08",258.690002,260.440002,256.850006,260.140015,17496600,258.823456
"2019-11-11",258.299988,262.470001,258.279999,262.200012,20455300,260.873016
"2019-11-12",261.549988,262.790009,260.920013,261.959991,21847200,260.634216
"2019-11-13",261.130005,264.779999,261.070007,264.470001,25683600,263.131531
"2019-11-14",263.75,264.880005,262.100006,262.640015,22295700,261.310791
"2019-11-15",263.679993,265.779999,263.01001,265.76001,25051600,264.415009
"2019-11-18",265.799988,267.429993,264.230011,267.100006,21675800,265.74823
"2019-11-19",267.899994,268,265.390015,266.290009,19041800,264.942322
"2019-11-20",265.540009,266.079987,260.399994,263.190002,26558600,261.858032
"2019-11-21",263.690002,264.01001,261.179993,262.01001,30324600,260.68399
"2019-11-22",262.589996,263.179993,260.839996,261.779999,16321800,260.455139
"2019-11-25",262.709991,266.440002,262.519989,266.369995,21005100,265.021912
"2019-11-26",266.940002,267.160004,262.5,264.290009,26301900,262.952423
"2019-11-27",265.579987,267.980011,265.309998,267.839996,16308900,266.484467
"2019-11-29",266.600006,268,265.899994,267.25,11654400,265.897461
"2019-12-02",267.269989,268.25,263.450012,264.160004,23621800,262.82309
"2019-12-03",258.309998,259.529999,256.290009,259.450012,28607600,258.136963
"2019-12-04",261.070007,263.309998,260.679993,261.73999,16795400,260.415344
"2019-12-05",263.790009,265.890015,262.730011,265.579987,18606100,264.235901
"2019-12-06",267.480011,271,267.299988,270.709991,26518900,269.339935
"2019-12-09",270,270.799988,264.910004,266.920013,32010600,265.569122
"2019-12-10",268.600006,270.070007,265.859985,268.480011,22605100,267.121246
"2019-12-11",268.809998,271.100006,268.5,270.769989,19689200,269.399658
"2019-12-12",267.779999,272.559998,267.320007,271.459991,34327600,270.086151
"2019-12-13",271.459991,275.299988,270.929993,275.149994,33396900,273.757477
"2019-12-16",277,280.790009,276.980011,279.859985,32046500,278.443604
"2019-12-17",279.570007,281.769989,278.799988,280.410004,28539600,278.990875
"2019-12-18",279.799988,281.899994,279.119995,279.73999,29007100,278.324249
"2019-12-19",279.5,281.179993,278.950012,280.019989,24592300,278.602814
"2019-12-20",282.230011,282.649994,278.559998,279.440002,68994500,278.025757
"2019-12-23",280.529999,284.25,280.369995,284,24643000,282.562683
"2019-12-24",284.690002,284.890015,282.920013,284.269989,12119700,282.831299
"2019-12-26",284.820007,289.980011,284.700012,289.910004,23280300,288.44278
"2019-12-27",291.119995,293.970001,288.119995,289.799988,36566500,288.333313
"2019-12-30",289.459991,292.690002,285.220001,291.519989,36028600,290.044617
"2019-12-31",289.929993,293.679993,289.519989,293.649994,25201400,292.163818
"2020-01-02",296.23999,300.600006,295.190002,300.350006,33870100,298.829956
"2020-01-03",297.149994,300.579987,296.5,297.429993,36580700,295.924713
"2020-01-06",293.790009,299.959991,292.75,299.799988,29596800,298.282715
"2020-01-07",299.839996,300.899994,297.480011,298.390015,27218000,296.879883
"2020-01-08",297.160004,304.440002,297.160004,303.190002,33019800,301.655548
"2020-01-09",307.23999,310.429993,306.200012,309.630005,42527100,308.062988
"2020-01-10",310.600006,312.670013,308.25,310.329987,35161200,308.759399
"2020-01-13",311.640015,317.070007,311.149994,316.959991,30383000,315.355865
"2020-01-14",316.700012,317.570007,312.170013,312.679993,40488600,311.097534
"2020-01-15",311.850006,315.5,309.549988,311.339996,30480900,309.764313
"2020-01-16",313.589996,315.700012,312.089996,315.23999,27207300,313.644562
"2020-01-17",316.269989,318.73999,315,318.730011,34454100,317.116943
"2020-01-21",317.190002,319.019989,316,316.570007,27710800,314.967865
"2020-01-22",318.579987,319.98999,317.309998,317.700012,25458100,316.092163
"2020-01-23",317.920013,319.559998,315.649994,319.230011,26118000,317.61441
"2020-01-24",320.25,323.329987,317.519989,318.309998,36634400,316.699036
"2020-01-27",310.059998,311.769989,304.880005,308.950012,40485000,307.386414
"2020-01-28",312.600006,318.399994,312.190002,317.690002,40558500,316.082184
"2020-01-29",324.450012,327.850006,321.380005,324.339996,54057300,322.698517
"2020-01-30",320.540009,324.089996,318.75,323.869995,31685800,322.230896
"2020-01-31",320.929993,322.679993,308.290009,309.51001,49897100,307.943604
"2020-02-03",304.299988,313.48999,302.220001,308.660004,43496400,307.0979
"2020-02-04",315.309998,319.640015,313.630005,318.850006,34154100,317.236298
"2020-02-05",323.519989,324.76001,318.950012,321.450012,29706700,319.823181
"2020-02-06",322.570007,325.220001,320.26001,325.209991,26356400,323.564117
"2020-02-07",322.369995,323.399994,318,320.029999,29421000,319.166016
"2020-02-10",314.179993,321.549988,313.850006,321.549988,27337200,320.681915
"2020-02-11",323.600006,323.899994,318.709991,319.609985,23580800,318.747131
"2020-02-12",321.470001,327.220001,321.470001,327.200012,28432600,326.316681
"2020-02-13",324.190002,326.220001,323.350006,324.869995,23686900,323.99295
"2020-02-14",324.73999,325.980011,322.850006,324.950012,20028400,324.072754
"2020-02-18",315.359985,319.75,314.609985,319,38132800,318.138794
"2020-02-19",320,324.570007,320,323.619995,23496000,322.746338
"2020-02-20",322.630005,324.649994,318.209991,320.299988,25141500,319.435272
"2020-02-21",318.619995,320.450012,310.5,313.049988,32388500,312.204865
"2020-02-24",297.26001,304.179993,289.230011,298.179993,55548800,297.375
"2020-02-25",300.950012,302.529999,286.130005,288.079987,57668400,287.302277
"2020-02-26",286.529999,297.880005,286.5,292.649994,49513700,291.859924
"2020-02-27",281.100006,286,272.959991,273.519989,80151400,272.781586
"2020-02-28",257.26001,278.410004,256.369995,273.359985,106721200,272.622009
"2020-03-02",282.279999,301.440002,277.720001,298.809998,85349300,298.003296
"2020-03-03",303.670013,304,285.799988,289.320007,79868900,288.53894
"2020-03-04",296.440002,303.399994,293.130005,302.73999,54794600,301.922699
"2020-03-05",295.519989,299.549988,291.410004,292.920013,46893200,292.129211
"2020-03-06",282,290.820007,281.230011,289.029999,56544200,288.249725
"2020-03-09",263.75,278.089996,263,266.170013,71686200,265.451447
"2020-03-10",277.140015,286.440002,269.369995,285.339996,71322500,284.569672
"2020-03-11",277.390015,281.220001,271.859985,275.429993,63899700,274.686432
"2020-03-12",255.940002,270,248,248.229996,104618500,247.55986
"2020-03-13",264.890015,279.920013,252.949997,277.970001,92683000,277.219574
"2020-03-16",241.949997,259.079987,240,242.210007,80605900,241.556122
"2020-03-17",247.509995,257.609985,238.399994,252.860001,81014000,252.177368
"2020-03-18",239.770004,250,237.119995,246.669998,75058400,246.004074
"2020-03-19",247.389999,252.839996,242.610001,244.779999,67964300,244.119171
"2020-03-20",247.179993,251.830002,228,229.240005,100423300,228.62114
"2020-03-23",228.080002,228.5,212.610001,224.369995,84188200,223.764267
"2020-03-24",236.360001,247.690002,234.300003,246.880005,71882800,246.213516
"2020-03-25",250.75,258.25,244.300003,245.520004,75900500,244.857178
"2020-03-26",246.520004,258.679993,246.360001,258.440002,63021800,257.74231
"2020-03-27",252.75,255.869995,247.050003,247.740005,51054200,247.071182
"2020-03-30",250.740005,255.520004,249.399994,254.809998,41994100,254.122101
"2020-03-31",255.600006,262.48999,252,254.289993,49250500,253.6035
"2020-04-01",246.5,248.720001,239.130005,240.910004,44054600,240.259628
"2020-04-02",240.339996,245.149994,236.899994,244.929993,41483500,244.268768
"2020-04-03",242.800003,245.699997,238.970001,241.410004,32470000,240.75827
"2020-04-06",250.899994,263.109985,249.380005,262.470001,50455100,261.761414
"2020-04-07",270.799988,271.700012,259,259.429993,50721800,258.729614
"2020-04-08",262.73999,267.369995,261.230011,266.070007,42223800,265.351715
"2020-04-09",268.700012,270.070007,264.700012,267.98999,40529100,267.26651
"2020-04-13",268.309998,273.700012,265.829987,273.25,32755700,272.512329
"2020-04-14",280,288.25,278.049988,287.049988,48748700,286.275055
"2020-04-15",282.399994,286.329987,280.630005,284.429993,32788600,283.66214
"2020-04-16",287.380005,288.200012,282.350006,286.690002,39281300,285.916046
"2020-04-17",284.690002,286.950012,276.859985,282.799988,53812500,282.03653
"2020-04-20",277.950012,281.679993,276.850006,276.929993,32503800,276.182373
